@relation Dataset_T2_40d_CFS_BIN-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute original_glrlm_RunLengthNonUniformity numeric
@attribute log_sigma_1_0_mm_3D_firstorder_Kurtosis numeric
@attribute log_sigma_1_0_mm_3D_glcm_InverseVariance numeric
@attribute log_sigma_1_0_mm_3D_glrlm_LongRunEmphasis numeric
@attribute log_sigma_1_5_mm_3D_firstorder_Kurtosis numeric
@attribute log_sigma_1_5_mm_3D_firstorder_Skewness numeric
@attribute log_sigma_1_5_mm_3D_gldm_LargeDependenceHighGrayLevelEmphasis numeric
@attribute log_sigma_1_5_mm_3D_gldm_SmallDependenceHighGrayLevelEmphasis numeric
@attribute log_sigma_2_0_mm_3D_firstorder_Maximum numeric
@attribute log_sigma_2_0_mm_3D_glcm_Imc1 numeric
@attribute log_sigma_2_0_mm_3D_glszm_HighGrayLevelZoneEmphasis numeric
@attribute log_sigma_2_5_mm_3D_glcm_Imc1 numeric
@attribute log_sigma_2_5_mm_3D_gldm_SmallDependenceHighGrayLevelEmphasis numeric
@attribute log_sigma_2_5_mm_3D_glszm_ZoneEntropy numeric
@attribute log_sigma_3_0_mm_3D_firstorder_MeanAbsoluteDeviation numeric
@attribute log_sigma_3_0_mm_3D_glcm_Correlation numeric
@attribute log_sigma_3_0_mm_3D_gldm_LargeDependenceHighGrayLevelEmphasis numeric
@attribute log_sigma_3_0_mm_3D_glrlm_RunLengthNonUniformity numeric
@attribute log_sigma_3_5_mm_3D_firstorder_RootMeanSquared numeric
@attribute log_sigma_4_0_mm_3D_glszm_HighGrayLevelZoneEmphasis numeric
@attribute log_sigma_4_5_mm_3D_glcm_Correlation numeric
@attribute log_sigma_4_5_mm_3D_glcm_Imc1 numeric
@attribute log_sigma_4_5_mm_3D_glcm_MCC numeric
@attribute log_sigma_4_5_mm_3D_glszm_HighGrayLevelZoneEmphasis numeric
@attribute log_sigma_4_5_mm_3D_glszm_SmallAreaLowGrayLevelEmphasis numeric
@attribute log_sigma_4_5_mm_3D_glszm_ZoneEntropy numeric
@attribute log_sigma_5_0_mm_3D_firstorder_Variance numeric
@attribute log_sigma_5_0_mm_3D_glszm_SizeZoneNonUniformityNormalized numeric
@attribute log_sigma_5_0_mm_3D_ngtdm_Busyness numeric
@attribute wavelet_LLH_firstorder_Median numeric
@attribute wavelet_LLH_glcm_ClusterShade numeric
@attribute wavelet_LLH_glcm_Correlation numeric
@attribute wavelet_LLH_glcm_MaximumProbability numeric
@attribute wavelet_LLH_gldm_DependenceEntropy numeric
@attribute wavelet_LLH_gldm_LargeDependenceLowGrayLevelEmphasis numeric
@attribute wavelet_LLH_glrlm_GrayLevelNonUniformityNormalized numeric
@attribute wavelet_LLH_glrlm_ShortRunLowGrayLevelEmphasis numeric
@attribute wavelet_LLH_glszm_SmallAreaHighGrayLevelEmphasis numeric
@attribute wavelet_LHH_glrlm_LongRunHighGrayLevelEmphasis numeric
@attribute wavelet_HLL_firstorder_Median numeric
@attribute label {0,1}

@data
0.013244,0.027231,0.33162,0.744511,0.042134,0.163298,0.207581,0.093115,0.085947,0.32866,0.256842,0.334255,0.112668,0.336137,0.116089,0.687434,0.243232,0.483122,0.830874,0.181918,0.781373,0.398705,0.781373,0.085074,0.666667,0.184041,0.015493,0.608696,0.003105,0.898547,0.789408,0.488298,0.543606,0.447463,0.796766,0.990901,0.814216,0.401107,0.17523,0.74202,0
0.009756,0.241031,0.460945,0.634912,0.283519,0.500638,0.168998,0.055589,0.073595,0.27558,0.236707,0.343543,0.044125,0.568137,0.074646,0.583692,0.153385,0.382368,0.79212,0.291069,0.781457,0.339794,0.781457,0.260539,0.023158,0.498661,0.00924,0.217391,0.000806,0.914674,0.77293,0.330396,0.481674,0.301624,0.732548,0.989638,0.845627,0.211647,0.129482,0.764457,0
0.006537,0.084491,0.502566,0.593064,0.318492,0.508058,0.125787,0.108721,0.10243,0.474138,0.258148,0.520871,0.118643,0.521489,0.062588,0.518805,0.116453,0.383441,0.817992,0.159528,0.849799,0.271357,0.849799,0.163059,0.226846,0.516481,0.011149,0.44898,0.012119,0.890727,0.830096,0.365361,0.604276,0.27373,0.774585,0.992557,0.814582,0.403237,0.13472,0.74802,0
0.016086,0.335716,0.817764,0.153445,0.378992,0.583938,0.127114,0.111099,0.126134,0.476997,0.258148,0.175368,0.118314,0.415729,0.129395,0.874966,0.246488,0.218408,0.863851,0.145535,0.862259,0.262726,0.862259,0.260539,0.171877,0.393787,0.027204,0.608696,0.016586,0.906921,0.723809,0.171724,0.345629,0.162076,0.638204,0.989362,0.905193,0.052169,0.108033,0.650371,0
0.014059,0.420333,0.952402,0.089866,0.413059,0.560534,0.117551,0.120601,0.099082,0.739118,0.248142,0.516447,0.100681,0.250965,0.115545,0.708119,0.203045,0.370158,0.843293,0.218302,0.814307,0.34317,0.814307,0.202051,0.189259,0.393787,0.028483,0.608696,1,0.909491,0.72035,0.126178,0.330218,0,0.626644,0.988902,0.901907,0.065211,0.108965,0.689322,0
0.029713,0.243435,0.74112,0.236943,0.278809,0.142737,0.13771,0.143966,0.074038,0.598765,0.23129,0.469994,0.097714,0.68413,0.117828,0.600103,0.157074,0.450396,0.783674,0.281974,0.771202,0.383261,0.771202,0.280035,0.175086,0.516481,0.02477,0.347826,0.001555,0.924461,0.72404,0.194586,0.354219,0.215888,0.657698,0.988825,0.916005,0.215354,0.115693,0.73098,0
0.008,0.375537,0.645425,0.341068,0.562454,0.5035,0.107727,0.112686,0.130104,0.598606,0.274311,0.597445,0.095986,0.571342,0.078894,0.337274,0.082256,0.397232,0.760372,0.301465,0.688632,0.423231,0.688632,0.280035,0.064046,0.612786,0.012004,0.217391,0.000461,0.927129,0.719547,0.159431,0.336306,0.15866,0.640249,0.989441,0.90833,0.007729,0.096675,0.711937,0
0.011952,0.509011,0.781589,0.055463,0.468322,0.700593,0.165212,0.138763,0.13346,0.616058,0.128073,0.473729,0.109303,0.576413,0.106701,0.647062,0.237681,0.405555,0.851532,0.254686,0.799453,0.37428,0.799453,0.260539,0.115741,0.498661,0.020518,0.413043,0.005182,0.918086,0.750518,0.152585,0.401367,0.129188,0.649958,0.989316,0.927836,0.48836,0.067394,0.731996,0
0.014275,0.745601,0.62595,0.173044,0.752176,0.831272,0.146353,0.164762,0.138131,0.428771,0.206828,0.387218,0.097733,0.560907,0.102524,0.713492,0.191856,0.376796,0.821697,0.165748,0.83253,0.309019,0.83253,0.143562,0.128472,0.31462,0.016357,1,0.003324,0.921145,0.73965,0.101037,0.368627,0.114325,0.631451,0.989109,0.938181,0.326268,0.05995,0.726027,0
0.010711,0.257453,0.661425,0.180294,0.257926,0.347112,0.125414,0.12544,0.076867,0.574743,0.22813,0.547883,0.094752,0.533742,0.082018,0.486534,0.116318,0.404044,0.780833,0.266814,0.844131,0.260541,0.844131,0.231295,0.015842,0.31462,0.016774,0.608696,0.00118,0.932755,0.718063,0.17488,0.337011,0.185375,0.633303,0.988774,0.91922,0.188897,0.049618,0.704678,0
0.007751,0.150501,0.580262,0.226031,0.220035,0.339516,0.177614,0.063216,0.101581,0.356222,0.245788,0.347027,0.063836,0.418383,0.10945,0.621873,0.16627,0.295748,0.783985,0.236494,0.777944,0.356747,0.777944,0.202051,0,0.184041,0.012496,0.608696,0.000806,0.914114,0.745175,0.347915,0.430537,0.373317,0.702891,0.989421,0.875578,0.163941,0.065389,0.720818,0
0.010542,0.244114,0.67512,0.218096,0.251836,0.181155,0.132969,0.082942,0.067986,0.544835,0.253859,0.492096,0.05636,0.521106,0.094286,0.522543,0.131988,0.515209,0.762203,0.287027,0.794466,0.295039,0.794466,0.289784,0.149601,0.636179,0.01533,0.427596,0.000802,0.924362,0.735608,0.158327,0.367944,0.256976,0.649747,0.989544,0.941795,0.376776,0.073304,0.718096,0
0.009949,0.324349,0.477539,0.348009,0.37924,0.667162,0.160675,0.121516,0.086967,0.154757,0.234134,0.035531,0.097848,0.374361,0.122228,0.931058,0.262726,0.227215,0.850516,0.145535,0.867838,0.263449,0.867838,0.238044,0.233448,0.520238,0.016201,0.44898,0.003473,0.918266,0.756356,0.102766,0.406085,0.150576,0.655042,0.988961,0.917693,0.069559,0.141348,0.676466,0
0.008814,0.653099,0.621345,0.300984,0.507454,0.829371,0.160873,0.084153,0.10397,0.275703,0.239046,0.152344,0.09798,0.372418,0.122306,0.862802,0.247129,0.247944,0.837416,0.261301,0.896702,0.202126,0.896702,0.241043,0.23154,0.612786,0.016164,0.25732,0.004604,0.916706,0.751779,0.10772,0.397417,0.1896,0.657211,0.988719,0.926206,0.278235,0.107066,0.719872,0
0.008208,0.370221,0.729174,0.217722,0.277553,0.56443,0.137688,0.082205,0.069992,0.5211,0.20504,0.346524,0.037357,0.217689,0.08963,0.765006,0.201779,0.32845,0.828723,0.254686,0.873866,0.238003,0.873866,0.248842,0.377409,0.518002,0.012242,0.413043,0.005989,0.933663,0.732741,0.057556,0.344925,0.097997,0.629872,0.988732,0.942045,0.417352,0.094421,0.714256,0
0.009018,0.154528,0.837678,0.163439,0.224236,0.348667,0.153339,0.052229,0.061193,0.470243,0.264151,0.321966,0.030631,0.326534,0.077634,0.781373,0.214502,0.313489,0.830224,0.254686,0.87017,0.240664,0.87017,0.283935,0.167978,0.580926,0.010342,0.530435,0.002999,0.96134,0.692963,0.125898,0.272552,0.138481,0.613927,0.988758,0.923476,0.166973,0.087461,0.709885,0
0.00339,0.252491,0.77436,0.122487,0.341529,0.413157,0.141266,0.065957,0.074603,0.542772,0.270154,0.466553,0.081577,0.344872,0.079667,0.640426,0.137046,0.248103,0.773485,0.284649,0.798468,0.30257,0.798468,0.299532,0.109111,0.761186,0.011169,0.117829,0.000504,0.935851,0.72619,0.178276,0.35438,0.168706,0.652067,0.989076,0.911593,0.221718,0.089531,0.723476,0
0.093879,0.164964,0.152426,0.69244,0.2324,0.570859,0.006769,0.17892,0.091636,0.931033,0.270154,0.911131,0.163794,0.451312,0.160695,0,0,0.291287,0.556385,0.310128,0.535787,0.606287,0.535787,0.293961,0.164764,0.613575,0.050666,0.117829,0.000438,0.959229,0.826712,0.93293,0.700779,0.576164,0.887823,0.99518,0.809747,0.246511,0.03285,0.432968,1
0.05445,0.164764,0.48161,0.654348,0.11371,0.203288,0.11253,0.141699,0.094921,0.382811,0.279978,0.408132,0.114704,0.555384,0.151173,0.514824,0.105531,0.423642,0.696123,0.301465,0.684658,0.45504,0.684658,0.287125,0.037205,0.637788,0.024286,0.266304,0.000718,0.968663,0.820361,0.77341,0.659685,0.53411,0.900469,0.989029,0.746023,0.282582,0.03701,0.531248,1
0.022722,0.160446,0.561488,0.623393,0.110184,0.106574,0.100714,0.068582,0.071031,0.501936,0.264151,0.519201,0.091073,0.497459,0.124608,0.413642,0.066424,0.403171,0.64926,0.314907,0.518309,0.572734,0.518309,0.299532,0.073028,0.892448,0.016681,0,0.00038,0.974783,0.798042,0.804084,0.628359,0.509516,0.893141,0.988974,0.716028,0.257954,0.042196,0.530689,1
0.022426,0.283269,0.533097,0.522268,0.211964,0.015719,0.11845,0.055662,0.076865,0.320475,0.264926,0.403258,0.047673,0.567553,0.122874,0.360556,0.057887,0.251348,0.621172,0.312293,0.346427,0.722572,0.346427,0.30553,0.118155,0.826931,0.016126,0.246673,0.000201,0.969884,0.795021,0.852075,0.63292,0.522461,0.903527,0.991503,0.72544,0.272273,0.045498,0.561565,1
0.006396,0.195972,0.668632,0.230436,0.144762,0.176962,0.099648,0.087664,0.062373,0.465229,0.272504,0.514701,0.124335,0.371186,0.112737,0.4602,0.087476,0.289903,0.738605,0.294377,0.812873,0.29185,0.812873,0.241043,0.121142,0.54287,0.025414,0.295652,0.001805,0.983295,0.757768,0.743738,0.547737,0.55952,0.841359,0.988787,0.789366,0.236475,0.021645,0.565827,1
0.016863,0.332211,0.838296,0.198147,0.202937,0.296236,0.115357,0.177084,0.02975,0.576803,0.272504,0.477254,0.096777,0.544106,0.036371,0.572946,0.100137,0.465052,0.776605,0.313978,0.703807,0.375906,0.703807,0.30603,0.146797,0.81254,0.004661,0.086957,0.000397,0.94102,0.734231,0.239543,0.384252,0.171223,0.680265,0.988766,0.86057,0.193219,0.096723,0.753144,1
0.011476,0.052512,0.769913,0.280728,0.000118,0.298618,0.122828,0.089625,0.017283,0.587644,0.279588,0.541067,0.082621,0.612098,0.029951,0.399568,0.086069,0.570987,0.79213,0.304713,0.637326,0.465439,0.637326,0.293961,0.120793,0.669538,0.003699,0.086957,0.000478,0.953272,0.727646,0.233731,0.372055,0.239,0.678532,0.988696,0.873443,0.213313,0.090071,0.739861,1
0.013294,0.079664,0.676575,0.215535,0.045698,0.162063,0.141116,0.131822,0.015877,0.598066,0.279788,0.579712,0.120913,0.465825,0.04221,0.302696,0.076095,0.459725,0.779627,0.299466,0.678136,0.410411,0.678136,0.287125,0.152778,0.384526,0.004379,0.192935,0.000428,0.92659,0.759653,0.27394,0.442833,0.261607,0.705235,0.990328,0.88754,0.152945,0.107039,0.744577,1
0.031027,0.555891,0.625643,0.258258,0.178359,0.239289,0.205035,0.026315,0.089751,0.248755,0.22552,0.175457,0.016228,0.413802,0.143165,0.818286,0.211987,0.271692,0.742721,0.287027,0.784766,0.341571,0.784766,0.287125,0.083097,0.659379,0.019003,0.192935,0.000653,0.982686,0.722641,0.881658,0.527595,0.543688,0.852962,0.99101,0.760746,0.275095,0.034006,0.65709,1
0.05805,0.729866,0.636948,0.320961,0.244224,0.370416,0.146002,0.013801,0.117804,0.447323,0.22813,0.370703,0,0.501872,0.131558,0.613295,0.138206,0.333817,0.70033,0.275476,0.704837,0.404834,0.704837,0.275161,0.068915,0.62924,0.022349,0.119565,0.000339,0.979581,0.745944,0.914861,0.572878,0.523093,0.889343,0.989181,0.70649,0.497694,0.051299,0.632917,1
0.067997,0.139278,0.548926,0.419608,0.128371,0.275335,0.124059,0.056725,0.112917,0.577959,0.269206,0.631466,0.039337,0.552708,0.126074,0.285479,0.076249,0.426396,0.701167,0.287027,0.671932,0.447152,0.671932,0.292033,0.175496,0.607597,0.021991,0.201183,0.000636,0.979181,0.739371,0.940316,0.569579,0.530752,0.893191,0.9894,0.701931,0.260879,0.045454,0.491525,1
0.12789,0.141825,0.376037,0.388968,0.03209,0.214345,0.102115,0.069182,0.068827,0.446016,0.28016,0.475906,0.172533,0.610664,0.129531,0.293467,0.04936,0.207091,0.65116,0.2235,0.628619,0.509682,0.628619,0.260539,0.032494,0.498661,0.033623,0.25732,0.000887,0.977761,0.761774,0.885352,0.589972,0.513184,0.87491,0.989501,0.726609,0.314981,0.024297,0.288179,1
0,0.326883,0.705607,0.058954,0.313991,0.407848,0.15449,0.065731,0.081019,0.553466,0.264151,0.479399,0.098775,0.41156,0.095553,0.600846,0.210954,0.269379,0.866167,0.145535,0.813782,0.356642,0.813782,0.026586,0.689815,0.393787,0.011611,0.706522,0.001139,0.977505,0.764282,0.928403,0.605286,0.53977,0.890859,0.989414,0.703826,0.375617,0.029535,0.72733,0
0.004841,0.09099,0.717898,0.194696,0.137358,0.310631,0.105121,0.10846,0.052757,0.675541,0.271792,0.636306,0.119808,0.576413,0.074168,0.410711,0.10524,0.474644,0.810468,0.145535,0.789549,0.366489,0.789549,0.038283,0.401991,0.415905,0.013108,1,0.037196,0.978848,0.766597,0.843282,0.586321,0.541433,0.870676,0.989215,0.730901,0.30872,0.024619,0.608497,0
0.006528,0.049675,0.603735,0.284028,0.039908,0.258537,0.126607,0.055372,0.05986,0.381613,0.264151,0.384001,0.078501,0.741012,0.075208,0.450131,0.099089,0.296315,0.776576,0.246601,0.70641,0.462195,0.70641,0.178656,0.525,0.415905,0.012755,0.295652,0.00202,0.977196,0.792202,0.849935,0.629933,0.528443,0.893898,0.989548,0.724286,0.344609,0.03093,0.627678,0
0.009827,0.306615,0.553968,0.324899,0.24272,0.375631,0.117524,0.068829,0.083686,0.333395,0.263323,0.311472,0.090866,0.414802,0.119273,0.713361,0.15365,0.237835,0.778274,0.275476,0.807785,0.320378,0.807785,0.248842,0.157119,0.667601,0.019018,0.272368,0.001462,0.974074,0.795766,1,0.668933,0.595367,0.936104,0.990624,0.732991,0.467692,0.015659,0.449614,1
0.011199,0.714224,0.643888,0.414443,0.41603,0.623076,0.095957,0.072517,0.073553,0.436594,0.271012,0.27167,0.039877,0.625325,0.119741,0.751609,0.180488,0.29925,0.78485,0.275476,0.75224,0.413644,0.75224,0.248842,0.100396,0.415905,0.017464,0.413043,0.001563,0.979506,0.77758,0.876897,0.612049,0.530601,0.896262,0.989319,0.709378,0.258932,0.017872,0.684124,1
0.01091,0.338241,0.640063,0.322876,0.333198,0.117944,0.11244,0.018196,0.080952,0.501106,0.268153,0.425513,0.021869,0.492448,0.109278,0.611273,0.10439,0.228638,0.746712,0.228225,0.799354,0.300806,0.799354,0.287125,0.19911,0.544972,0.020304,0.202899,0.000691,0.977779,0.765072,0.915122,0.602145,0.503614,0.896321,0.989257,0.683712,0.491879,0.037776,0.607696,1
0.0142,0.375522,0.6993,0.267459,0.342645,0.157991,0.068467,0.095849,0.100728,0.527361,0.275744,0.512905,0.089755,0.386187,0.123168,0.42149,0.065702,0.279768,0.69578,0.281974,0.729553,0.384387,0.729553,0.248842,0.013289,0.415905,0.035317,0.413043,0.000882,0.984063,0.726444,0.824176,0.519141,0.525584,0.845018,0.98896,0.736655,0.218047,0.037277,0.509997,1
0.627986,0.217005,0.609199,0.468407,0.297774,0.622855,0.983211,1,0.687142,0.624471,0.779033,0.664488,0.960118,1,0.91537,0.540278,1,0.55115,0.617934,0.942511,0.829116,0.35153,0.840297,0.801557,0.25201,0.62924,0.572006,0.144928,0.000008,0.291304,0.045071,0.376725,0,0.932332,0.103216,0.035379,0.449433,0.270755,0.962789,0.254605,1
0.693551,0.230536,0.56036,0.508601,0.403525,0.607696,0.973523,0.879573,0.724522,0.655682,0.775943,0.617132,1,0.963833,1,0.654652,0.920515,0.786352,0.504424,0.66097,0.836131,0.360386,0.855328,0.643963,0.000549,0.682701,0.748695,0.107826,0.000024,0.284078,0,0.450129,0.054304,0.97163,0,0.095946,0.009919,1,0.19732,0.230596,1
0.801216,0.124885,0.764678,0.530002,0.318831,0.504615,1,0.801849,0.827649,0.69043,1,0.692152,0.847545,0.920465,0.944899,0.546384,0.979687,0.822848,0.472613,0.664339,0.833743,0.367379,0.84859,0.786935,0.000154,0.56863,0.743587,0.06087,0.000027,0.143393,0.741752,0.488231,0.096235,1,0.001778,0,0.013629,0.803502,0.181333,0.3906,1
1,0.195265,0.742234,0.476742,0.297144,0.432995,0.94378,0.841716,1,0.796915,0.980325,0.749302,0.740395,0.916838,0.899193,0.553856,0.916679,1,0.386958,1,0.867954,0.318743,0.886776,0.919509,0.030387,0.872616,0.886475,0.144928,0,0,0.533105,0.429585,0.182137,0.930939,0.001393,0.061766,0.01005,0.663427,0.189109,0.195807,1
0.829845,0.125718,0.546079,0.511994,0.091618,0.294534,0.996052,0.726384,0.673763,0.698436,0.800457,0.711884,0.790261,0.816335,0.874399,0.571921,0.811243,0.903102,0,0.991296,0.893793,0.291372,0.928584,1,0.050834,1,1,0.014693,0.000011,0.128223,0.481739,0.495759,0.231777,0.922551,0.004557,0.145102,0,0.998802,1,0,1
0.006788,0.192144,0.375356,0.369026,0.116428,0.459574,0.149507,0.145749,0.05589,0.165211,0.232748,0.099276,0.083686,0.389495,0.115935,0.821006,0.190281,0.076281,0.773682,0.250856,0.74678,0.398579,0.74678,0.287125,0.230591,0.441729,0.014033,0.192935,0.000771,0.929229,0.740883,0.216275,0.392694,0.269473,0.659411,0.98945,0.892693,0.000001,0.090409,0.60346,0
0.00479,0.111612,0.425474,0.350721,0.10998,0.396878,0.106653,0.086097,0.071657,0.382198,0.258148,0.336906,0.114464,0.37702,0.103447,0.660747,0.161276,0.1547,0.799296,0.254686,0.786424,0.37532,0.786424,0.178656,0.418159,0.604677,0.014866,0.347826,0.003832,0.929098,0.752661,0.134054,0.405236,0.234467,0.65523,0.98937,0.922698,0.333882,0.069202,0.629344,0
0.004174,0.153165,0.453646,0.495099,0.188707,0.39155,0.096341,0.067806,0.067465,0.251637,0.270154,0.330612,0.045496,0.326534,0.090373,0.550288,0.10592,0.149068,0.754044,0.281974,0.685803,0.461589,0.685803,0.287125,0.18198,0.408973,0.013339,0.078333,0.000494,0.912804,0.758963,0.154079,0.418685,0.170687,0.668915,0.990745,0.909362,0.208677,0.076841,0.659709,0
0.00281,0.137377,0.292089,0.669487,0.120671,0.365928,0.082636,0.116647,0.067368,0.515471,0.274824,0.554015,0.099021,0.533742,0.104334,0.345535,0.056306,0.161828,0.702859,0.291069,0.68994,0.425226,0.68994,0.260539,0.187689,0.393787,0.020164,0.388789,0.000468,0.901894,0.777735,0.12709,0.463936,0.183032,0.677768,0.991189,0.917786,0.069559,0.121976,0.710959,0
0.005428,0.471893,0.665909,0.227834,0.293261,0.655958,0.196892,0.073818,0.065503,0.173374,0.23129,0.137736,0.046178,0.64054,0.09311,0.837962,0.248983,0.150932,0.848881,0.168275,0.808152,0.35354,0.808152,0.260539,0.105898,0.498661,0.009982,0.608696,0.004119,0.954562,0.702978,0.146403,0.293329,0.285878,0.610366,0.988965,0.944487,0.278235,0.096605,0.741538,0
0.005569,0.192398,0.707844,0.3042,0.182435,0.435774,0.150683,0.109959,0.086407,0.49564,0.258148,0.414025,0.093208,0.439595,0.089201,0.69551,0.212716,0.309932,0.852495,0.062845,0.844839,0.296765,0.844839,0.068363,0.300113,0.56863,0.00915,0.413043,0.009792,0.949839,0.708512,0.165256,0.312503,0.182529,0.626171,0.988773,0.924505,0.052169,0.107642,0.720268,0
0.005549,0.215706,0.652264,0.358893,0.238011,0.444855,0.128738,0.13162,0.078795,0.492588,0.275744,0.386038,0.111667,0.548935,0.10099,0.760297,0.148324,0.204169,0.781239,0.243491,0.914556,0.141615,0.914556,0.275161,0.250072,0.31462,0.018237,0.119565,0.001107,0.958905,0.693861,0.167768,0.282856,0.222436,0.622579,0.988703,0.917241,0.073423,0.106134,0.721144,0
0.004169,0.136132,0.671582,0.324598,0.204587,0.316091,0.122182,0.094869,0.091109,0.359894,0.274824,0.266521,0.090835,0.568946,0.104092,0.730332,0.133394,0.177657,0.752099,0.236494,0.887483,0.169876,0.887483,0.289784,0.107244,0.708407,0.01903,0.107826,0.00063,0.942393,0.70477,0.173747,0.307123,0.168905,0.623571,0.989031,0.908983,0.052169,0.093827,0.727804,0
0.000398,0.104611,0.476258,0.401768,0.029398,0.299209,0.107015,0.139459,0.08234,0.49836,0.275744,0.459731,0.101551,0.286859,0.118556,0.561521,0.087168,0.139908,0.686682,0.261301,0.778545,0.307142,0.778545,0.289784,0.185476,0.603534,0.024258,0.248696,0.000385,0.895784,0.750026,0.234732,0.418274,0.240041,0.68021,0.990238,0.890347,0.250411,0.103226,0.706585,0
0.0002,0.485732,0.623285,0.093484,0.311443,0.674034,0.157752,0.084668,0.071614,0.717879,0,0.65363,0.086606,0.399153,0.075804,0.504661,0.273657,0.149302,0.909332,0.109151,0.760507,0.452413,0.760507,0.143562,0,0,0.009601,1,0.00095,1,0.670327,0.972095,0.479712,0.637908,0.829021,0.990795,0.765789,0.17132,0.006136,1,0
0.001761,0.385714,0.345145,0.354441,0.254705,0.71392,0.140078,0.145435,0.085395,0.53332,0.198113,0.496771,0.129988,0.371258,0.099729,0.625295,0.201526,0.171537,0.886239,0.054576,0.813111,0.361666,0.813111,0.038283,0.003507,0.415905,0.011234,0.608696,0.000922,0.983341,0.776174,0.880921,0.611392,0.620142,0.868672,0.989244,0.768827,0.402069,0.009912,0.876032,0
0.002845,0.078337,0.679612,0.232792,0.208518,0.576347,0.100604,0.071219,0.069346,0.601382,0.222673,0.550891,0.080259,0.186345,0.087343,0.581133,0.141866,0.22915,0.839288,0.054576,0.858133,0.258961,0.858133,0.085074,0.166667,0.184041,0.01426,0.608696,0.005529,0.993974,0.699032,0.764513,0.460081,0.600133,0.793724,0.989603,0.82478,0.37098,0.011612,0.720037,0
0.000599,0.202321,0.586443,0.233422,0.192191,0.360456,0.063362,0.126349,0.079371,0.870143,0.189927,0.874408,0.120768,0.227292,0.083569,0.224286,0.045087,0.247697,0.753159,0.191014,0.678304,0.436624,0.678304,0.275161,0.132166,0.550585,0.014613,0.608696,0.000425,0.975325,0.783943,0.948209,0.6398,0.592248,0.890139,0.988795,0.730357,0.410392,0.006831,0.675623,0
0.243103,0.342014,0.820218,0.16509,0.478023,0.744172,0.168896,0.080788,0.171484,0.211419,0.260457,0.141126,0.060747,0.34503,0.209137,0.87715,0.260397,0.223239,0.833357,0.047579,0.772544,0.415465,0.772544,0.178656,0.525,0.415905,0.032903,0.608696,0.031731,0.897697,0.713309,0.128099,0.313845,0.136561,0.62459,0.98874,0.920915,0.013043,0.096253,0.578493,0
0.064812,0.243428,0.638787,0.341227,0.21208,0.438111,0.149031,0.046755,0.120937,0.383581,0.241181,0.213133,0.048692,0.296245,0.165899,0.848524,0.224211,0.283707,0.787633,0.165748,0.870055,0.252197,0.870055,0.287125,0.131183,0.52338,0.043409,0.25732,0.009673,0.917714,0.721187,0.276129,0.365733,0.334424,0.687289,0.988824,0.888509,0.056806,0.113734,0.656384,0
0.014882,0.229936,0.833208,0.242762,0.287085,0.464512,0.121343,0.044371,0.132004,0.569476,0.258148,0.421005,0.027727,0.380957,0.119255,0.72449,0.187556,0.313303,0.791958,0.236494,0.922543,0.153543,0.922543,0.248842,0.029826,0.415905,0.029768,0.25732,0.005502,0.900211,0.734012,0.117188,0.35409,0.109202,0.644635,0.989913,0.916844,0.227225,0.103512,0.707942,0
0.004712,0.16355,0.531842,0.431605,0.218893,0.379627,0.105979,0.126575,0.09821,0.533404,0.189927,0.44183,0.040854,0.462058,0.126393,0.609186,0.108406,0.221955,0.703979,0.271478,0.939499,0.070528,0.939499,0.253228,0.172805,0.653723,0.034479,0.11714,0.000681,0.908713,0.733448,0.188257,0.37703,0.183436,0.662588,0.989141,0.890063,0.23854,0.115913,0.700521,0
